year,date,territory_type,territory,sex,nationality,age_group,age_min,age_max,population
2021,2021-01-01,Municipios,Acebeda (La),mujeres,espanola,De 75-79 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,espanola,De 80-84 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,espanola,De 85-89 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,espanola,De 90-94 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,espanola,De 95-99 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,espanola,Total,,,29
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 0-4 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 10-14 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 100 y más años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 15-19 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 20-24 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 25-29 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 30-34 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 35-39 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 40-44 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 45-49 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 5-9 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 50-54 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 55-59 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 60-64 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 65-69 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 70-74 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 75-79 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 80-84 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 85-89 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 90-94 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,De 95-99 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,extranjera,Total,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 0-4 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 10-14 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 100 y más años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 15-19 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 20-24 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 25-29 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 30-34 años,,,2
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 35-39 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 40-44 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 45-49 años,,,2
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 5-9 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 50-54 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 55-59 años,,,2
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 60-64 años,,,4
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 65-69 años,,,5
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 70-74 años,,,5
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 75-79 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 80-84 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 85-89 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 90-94 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,De 95-99 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),mujeres,,Total,,,29
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 0-4 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 10-14 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 100 y más años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 15-19 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 20-24 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 25-29 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 30-34 años,,,2
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 35-39 años,,,2
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 40-44 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 45-49 años,,,4
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 5-9 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 50-54 años,,,4
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 55-59 años,,,3
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 60-64 años,,,7
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 65-69 años,,,10
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 70-74 años,,,8
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 75-79 años,,,2
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 80-84 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 85-89 años,,,4
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 90-94 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,De 95-99 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,espanola,Total,,,54
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 0-4 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 10-14 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 100 y más años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 15-19 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 20-24 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 25-29 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 30-34 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 35-39 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 40-44 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 45-49 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 5-9 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 50-54 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 55-59 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 60-64 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 65-69 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 70-74 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 75-79 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 80-84 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 85-89 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 90-94 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,De 95-99 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,extranjera,Total,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,,De 0-4 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,,De 10-14 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,,De 100 y más años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,,De 15-19 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,,De 20-24 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,,De 25-29 años,,,0
2021,2021-01-01,Municipios,Acebeda (La),total,,De 30-34 años,,,2
2021,2021-01-01,Municipios,Acebeda (La),total,,De 35-39 años,,,2
2021,2021-01-01,Municipios,Acebeda (La),total,,De 40-44 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,,De 45-49 años,,,4
2021,2021-01-01,Municipios,Acebeda (La),total,,De 5-9 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,,De 50-54 años,,,4
2021,2021-01-01,Municipios,Acebeda (La),total,,De 55-59 años,,,4
2021,2021-01-01,Municipios,Acebeda (La),total,,De 60-64 años,,,7
2021,2021-01-01,Municipios,Acebeda (La),total,,De 65-69 años,,,10
2021,2021-01-01,Municipios,Acebeda (La),total,,De 70-74 años,,,8
2021,2021-01-01,Municipios,Acebeda (La),total,,De 75-79 años,,,2
2021,2021-01-01,Municipios,Acebeda (La),total,,De 80-84 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,,De 85-89 años,,,4
2021,2021-01-01,Municipios,Acebeda (La),total,,De 90-94 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,,De 95-99 años,,,1
2021,2021-01-01,Municipios,Acebeda (La),total,,Total,,,55
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 0-4 años,,,91
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 10-14 años,,,147
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 100 y más años,,,0
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 15-19 años,,,130
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 20-24 años,,,91
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 25-29 años,,,108
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 30-34 años,,,122
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 35-39 años,,,175
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 40-44 años,,,193
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 45-49 años,,,266
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 5-9 años,,,107
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 50-54 años,,,207
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 55-59 años,,,161
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 60-64 años,,,102
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 65-69 años,,,76
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 70-74 años,,,67
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 75-79 años,,,42
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 80-84 años,,,27
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 85-89 años,,,19
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 90-94 años,,,5
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,De 95-99 años,,,1
2021,2021-01-01,Municipios,Ajalvir,hombres,espanola,Total,,,2137
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 0-4 años,,,14
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 10-14 años,,,19
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 100 y más años,,,0
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 15-19 años,,,24
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 20-24 años,,,16
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 25-29 años,,,33
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 30-34 años,,,27
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 35-39 años,,,50
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 40-44 años,,,54
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 45-49 años,,,44
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 5-9 años,,,9
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 50-54 años,,,32
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 55-59 años,,,20
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 60-64 años,,,13
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 65-69 años,,,2
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 70-74 años,,,5
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 75-79 años,,,3
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 80-84 años,,,0
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 85-89 años,,,1
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 90-94 años,,,0
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,De 95-99 años,,,0
2021,2021-01-01,Municipios,Ajalvir,hombres,extranjera,Total,,,366
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 0-4 años,,,105
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 10-14 años,,,166
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 100 y más años,,,0
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 15-19 años,,,154
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 20-24 años,,,107
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 25-29 años,,,141
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 30-34 años,,,149
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 35-39 años,,,225
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 40-44 años,,,247
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 45-49 años,,,310
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 5-9 años,,,116
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 50-54 años,,,239
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 55-59 años,,,181
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 60-64 años,,,115
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 65-69 años,,,78
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 70-74 años,,,72
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 75-79 años,,,45
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 80-84 años,,,27
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 85-89 años,,,20
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 90-94 años,,,5
2021,2021-01-01,Municipios,Ajalvir,hombres,,De 95-99 años,,,1
2021,2021-01-01,Municipios,Ajalvir,hombres,,Total,,,2503
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 0-4 años,,,74
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 10-14 años,,,139
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 100 y más años,,,1
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 15-19 años,,,99
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 20-24 años,,,74
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 25-29 años,,,82
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 30-34 años,,,115
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 35-39 años,,,162
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 40-44 años,,,203
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 45-49 años,,,236
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 5-9 años,,,107
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 50-54 años,,,159
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 55-59 años,,,131
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 60-64 años,,,78
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 65-69 años,,,63
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 70-74 años,,,62
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 75-79 años,,,40
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 80-84 años,,,36
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 85-89 años,,,26
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 90-94 años,,,18
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,De 95-99 años,,,5
2021,2021-01-01,Municipios,Ajalvir,mujeres,espanola,Total,,,1910
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 0-4 años,,,19
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 10-14 años,,,11
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 100 y más años,,,0
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 15-19 años,,,19
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 20-24 años,,,30
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 25-29 años,,,30
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 30-34 años,,,53
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 35-39 años,,,49
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 40-44 años,,,43
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 45-49 años,,,30
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 5-9 años,,,15
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 50-54 años,,,23
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 55-59 años,,,27
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 60-64 años,,,10
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 65-69 años,,,7
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 70-74 años,,,6
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 75-79 años,,,5
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 80-84 años,,,3
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 85-89 años,,,0
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 90-94 años,,,0
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,De 95-99 años,,,0
2021,2021-01-01,Municipios,Ajalvir,mujeres,extranjera,Total,,,380
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 0-4 años,,,93
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 10-14 años,,,150
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 100 y más años,,,1
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 15-19 años,,,118
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 20-24 años,,,104
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 25-29 años,,,112
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 30-34 años,,,168
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 35-39 años,,,211
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 40-44 años,,,246
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 45-49 años,,,266
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 5-9 años,,,122
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 50-54 años,,,182
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 55-59 años,,,158
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 60-64 años,,,88
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 65-69 años,,,70
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 70-74 años,,,68
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 75-79 años,,,45
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 80-84 años,,,39
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 85-89 años,,,26
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 90-94 años,,,18
2021,2021-01-01,Municipios,Ajalvir,mujeres,,De 95-99 años,,,5
2021,2021-01-01,Municipios,Ajalvir,mujeres,,Total,,,2290
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 0-4 años,,,165
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 10-14 años,,,286
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 100 y más años,,,1
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 15-19 años,,,229
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 20-24 años,,,165
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 25-29 años,,,190
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 30-34 años,,,237
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 35-39 años,,,337
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 40-44 años,,,396
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 45-49 años,,,502
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 5-9 años,,,214
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 50-54 años,,,366
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 55-59 años,,,292
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 60-64 años,,,180
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 65-69 años,,,139
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 70-74 años,,,129
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 75-79 años,,,82
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 80-84 años,,,63
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 85-89 años,,,45
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 90-94 años,,,23
2021,2021-01-01,Municipios,Ajalvir,total,espanola,De 95-99 años,,,6
2021,2021-01-01,Municipios,Ajalvir,total,espanola,Total,,,4047
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 0-4 años,,,33
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 10-14 años,,,30
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 100 y más años,,,0
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 15-19 años,,,43
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 20-24 años,,,46
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 25-29 años,,,63
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 30-34 años,,,80
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 35-39 años,,,99
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 40-44 años,,,97
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 45-49 años,,,74
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 5-9 años,,,24
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 50-54 años,,,55
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 55-59 años,,,47
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 60-64 años,,,23
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 65-69 años,,,9
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 70-74 años,,,11
2021,2021-01-01,Municipios,Ajalvir,total,extranjera,De 75-79 años,,,8
